"subtotal","packaging_charges","promo_discount","restro_discount","total","rest_lat","rest_lon","Distance_km","temperature","humidity","precipitation","wind_speed","weather_condition","upto","flat_%","flat_rs","buy_1_get_1","buy_7_get_3","hour","month","day_of_month","timestamp"
746.0,37.3,0.0,0.0,783.3,28.5866,77.223,6.0,8.7,100.0,0.0,0.0,"Foggy",0.0,0.0,0.0,0,0,22,1,2,"2024-01-02 22:00:00"
639.0,31.95,0.0,0.0,670.95,28.5866,77.223,13.0,9.6,100.0,0.0,0.0,"Foggy",0.0,0.0,0.0,0,0,21,1,2,"2024-01-02 21:00:00"
1027.0,43.45,158.0,0.0,912.45,28.5866,77.223,5.0,9.6,100.0,0.0,0.0,"Foggy",0.0,0.0,200.0,0,0,21,1,2,"2024-01-02 21:00:00"
1756.0,74.3,270.0,0.0,1560.3,28.5866,77.223,6.0,9.6,100.0,0.0,0.0,"Foggy",0.0,0.0,300.0,0,0,20,1,2,"2024-01-02 20:00:00"
497.0,24.85,0.0,0.0,521.85,28.5866,77.223,7.0,9.6,100.0,0.0,0.0,"Foggy",0.0,0.0,0.0,0,0,20,1,2,"2024-01-02 20:00:00"
599.0,25.45,90.0,0.0,534.45,28.5866,77.223,1.0,9.6,100.0,0.0,0.0,"Foggy",120.0,0.0,0.0,0,0,20,1,2,"2024-01-02 20:00:00"
459.0,20.66,0.0,0.0,433.76,28.5866,77.223,9.0,9.6,100.0,0.0,0.0,"Foggy",0.0,0.0,0.0,0,0,20,1,2,"2024-01-02 20:00:00"
199.0,5.47,89.55,0.0,114.92,28.5866,77.223,2.0,9.1,100.0,0.0,0.0,"Foggy",100.0,0.0,0.0,0,0,19,1,2,"2024-01-02 19:00:00"
628.0,31.4,0.0,0.0,659.4,28.5866,77.223,1.0,9.1,100.0,0.0,0.0,"Foggy",0.0,0.0,0.0,0,0,19,1,2,"2024-01-02 19:00:00"
2226.0,86.81,300.51,0.0,1823.09,28.5866,77.223,1.0,9.5,98.0,0.0,0.0,"Foggy",0.0,15.0,0.0,0,0,18,1,2,"2024-01-02 18:00:00"
938.0,40.57,126.63,0.0,851.94,28.5866,77.223,4.0,9.5,98.0,0.0,0.0,"Foggy",0.0,15.0,0.0,0,0,18,1,2,"2024-01-02 18:00:00"
579.0,24.45,90.0,0.0,513.45,28.5866,77.223,3.0,10.5,94.0,0.0,0.0,"Foggy",120.0,0.0,0.0,0,0,15,1,2,"2024-01-02 15:00:00"
679.0,16.98,0.0,339.5,356.48,28.5866,77.223,2.0,10.8,92.0,0.0,0.0,"Foggy",0.0,0.0,0.0,0,0,14,1,2,"2024-01-02 14:00:00"
489.0,12.23,0.0,244.5,256.73,28.5866,77.223,7.0,13.1,87.0,0.0,1.8,"Foggy",0.0,0.0,0.0,0,0,13,1,2,"2024-01-02 13:00:00"
459.0,22.95,0.0,0.0,481.95,28.5866,77.223,1.0,13.1,87.0,0.0,1.8,"Foggy",0.0,0.0,0.0,0,0,13,1,2,"2024-01-02 13:00:00"
948.0,41.0,127.98,0.0,861.02,28.5866,77.223,1.0,13.1,87.0,0.0,1.8,"Foggy",0.0,15.0,0.0,0,0,13,1,2,"2024-01-02 13:00:00"
859.0,37.15,115.97,0.0,780.18,28.5866,77.223,2.0,13.1,87.0,0.0,1.8,"Foggy",0.0,15.0,0.0,0,0,13,1,2,"2024-01-02 13:00:00"
679.0,16.98,0.0,339.5,356.48,28.5866,77.223,1.0,13.1,87.0,0.0,1.8,"Foggy",0.0,0.0,0.0,0,0,13,1,2,"2024-01-02 13:00:00"
489.0,12.23,0.0,244.5,256.73,28.5866,77.223,5.0,14.2,81.0,0.0,5.5,"Foggy",0.0,0.0,0.0,0,0,12,1,2,"2024-01-02 12:00:00"
599.0,25.45,90.0,0.0,534.45,28.5866,77.223,6.0,10.7,90.0,0.0,5.5,"Foggy",120.0,0.0,0.0,0,0,3,1,2,"2024-01-02 03:00:00"
3212.0,138.92,433.62,0.0,2917.3,28.5866,77.223,4.0,9.0,98.0,0.0,5.5,"Foggy",0.0,15.0,0.0,0,0,2,1,2,"2024-01-02 02:00:00"
1247.0,53.93,168.35,0.0,1132.58,28.5866,77.223,9.0,9.0,98.0,0.0,5.5,"Foggy",0.0,15.0,0.0,0,0,1,1,2,"2024-01-02 01:00:00"
459.0,18.45,90.0,0.0,387.45,28.5866,77.223,1.0,10.0,95.0,0.0,7.6,"Foggy",120.0,0.0,0.0,0,0,0,1,2,"2024-01-02 00:00:00"
1008.0,42.55,157.0,0.0,893.55,28.5866,77.223,16.0,10.0,95.0,0.0,7.6,"Foggy",0.0,0.0,175.0,0,0,0,1,2,"2024-01-02 00:00:00"
895.0,38.71,120.83,0.0,812.88,28.5866,77.223,9.0,10.0,95.0,0.0,7.6,"Foggy",0.0,15.0,0.0,0,0,0,1,2,"2024-01-02 00:00:00"
1195.1,53.3,129.2,0.0,1119.2,28.5866,77.223,6.0,10.0,95.0,0.0,7.6,"Foggy",0.0,15.0,0.0,0,0,0,1,2,"2024-01-02 00:00:00"
656.0,32.8,0.0,0.0,688.8,28.5866,77.223,5.0,10.0,95.0,0.0,7.6,"Foggy",0.0,0.0,0.0,0,0,0,1,2,"2024-01-02 00:00:00"
629.0,24.41,90.0,0.0,512.51,28.5866,77.223,1.0,10.0,95.0,0.0,7.6,"Foggy",120.0,0.0,0.0,0,0,0,1,2,"2024-01-02 00:00:00"
747.0,37.35,0.0,0.0,784.35,28.5866,77.223,8.0,10.0,95.0,0.0,7.6,"Foggy",0.0,0.0,0.0,1,0,23,1,1,"2024-01-01 23:00:00"
549.0,27.45,0.0,0.0,576.45,28.5866,77.223,2.0,10.0,95.0,0.0,7.6,"Foggy",0.0,0.0,0.0,1,0,23,1,1,"2024-01-01 23:00:00"
679.0,33.95,0.0,0.0,712.95,28.5866,77.223,9.0,10.0,95.0,0.0,7.6,"Foggy",0.0,0.0,0.0,1,0,23,1,1,"2024-01-01 23:00:00"
349.0,17.45,0.0,0.0,366.45,28.5866,77.223,6.0,10.0,95.0,0.0,7.6,"Foggy",0.0,0.0,0.0,1,0,23,1,1,"2024-01-01 23:00:00"
479.0,23.95,0.0,0.0,502.95,28.5866,77.223,2.0,10.0,95.0,0.0,7.6,"Foggy",0.0,0.0,0.0,1,0,23,1,1,"2024-01-01 23:00:00"
599.0,29.95,0.0,0.0,628.95,28.5866,77.223,1.0,8.8,100.0,0.0,1.8,"Foggy",0.0,0.0,0.0,1,0,22,1,1,"2024-01-01 22:00:00"
459.0,22.95,0.0,0.0,481.95,28.5866,77.223,6.0,8.8,100.0,0.0,1.8,"Foggy",0.0,0.0,0.0,1,0,22,1,1,"2024-01-01 22:00:00"
459.0,22.95,0.0,0.0,481.95,28.5866,77.223,6.0,8.8,100.0,0.0,1.8,"Foggy",0.0,0.0,0.0,1,0,22,1,1,"2024-01-01 22:00:00"
749.0,37.45,0.0,0.0,786.45,28.5866,77.223,6.0,8.8,100.0,0.0,1.8,"Foggy",0.0,0.0,0.0,1,0,22,1,1,"2024-01-01 22:00:00"
808.0,40.4,0.0,0.0,848.4,28.5866,77.223,4.0,8.8,100.0,0.0,1.8,"Foggy",0.0,0.0,0.0,1,0,22,1,1,"2024-01-01 22:00:00"
489.0,24.45,0.0,0.0,513.45,28.5866,77.223,6.0,9.3,98.0,0.0,1.8,"Foggy",0.0,0.0,0.0,1,0,21,1,1,"2024-01-01 21:00:00"
659.0,32.95,0.0,0.0,691.95,28.5866,77.223,6.0,9.3,98.0,0.0,1.8,"Foggy",0.0,0.0,0.0,1,0,21,1,1,"2024-01-01 21:00:00"
489.0,24.45,0.0,0.0,513.45,28.5866,77.223,6.0,9.3,98.0,0.0,1.8,"Foggy",0.0,0.0,0.0,1,0,21,1,1,"2024-01-01 21:00:00"
579.0,28.95,0.0,0.0,607.95,28.5866,77.223,6.0,9.3,98.0,0.0,1.8,"Foggy",0.0,0.0,0.0,1,0,21,1,1,"2024-01-01 21:00:00"
579.0,28.95,0.0,0.0,607.95,28.5866,77.223,3.0,9.3,98.0,0.0,1.8,"Foggy",0.0,0.0,0.0,1,0,21,1,1,"2024-01-01 21:00:00"
619.0,30.95,0.0,0.0,649.95,28.5866,77.223,2.0,10.0,95.0,0.0,0.0,"Foggy",0.0,0.0,0.0,1,0,20,1,1,"2024-01-01 20:00:00"
938.0,46.9,0.0,0.0,984.9,28.5866,77.223,9.0,10.0,95.0,0.0,0.0,"Foggy",0.0,0.0,0.0,1,0,20,1,1,"2024-01-01 20:00:00"
1702.0,85.1,0.0,0.0,1787.1,28.5866,77.223,8.0,10.0,95.0,0.0,0.0,"Foggy",0.0,0.0,0.0,1,0,20,1,1,"2024-01-01 20:00:00"
599.0,29.95,0.0,0.0,628.95,28.5866,77.223,4.0,10.0,95.0,0.0,0.0,"Foggy",0.0,0.0,0.0,1,0,20,1,1,"2024-01-01 20:00:00"
888.0,44.4,0.0,0.0,932.4,28.5866,77.223,4.0,10.0,95.0,0.0,0.0,"Foggy",0.0,0.0,0.0,1,0,20,1,1,"2024-01-01 20:00:00"
659.0,32.95,0.0,0.0,691.95,28.5866,77.223,10.0,10.0,95.0,0.0,0.0,"Foggy",0.0,0.0,0.0,1,0,20,1,1,"2024-01-01 20:00:00"
579.0,28.95,0.0,0.0,607.95,28.5866,77.223,1.0,10.0,95.0,0.0,0.0,"Foggy",0.0,0.0,0.0,1,0,20,1,1,"2024-01-01 20:00:00"
749.0,37.45,0.0,0.0,786.45,28.5866,77.223,2.0,10.0,95.0,0.0,0.0,"Foggy",0.0,0.0,0.0,1,0,20,1,1,"2024-01-01 20:00:00"
619.0,30.95,0.0,0.0,649.95,28.5866,77.223,2.0,10.0,95.0,0.0,0.0,"Foggy",0.0,0.0,0.0,1,0,20,1,1,"2024-01-01 20:00:00"
609.0,30.45,0.0,0.0,639.45,28.5866,77.223,3.0,10.0,95.0,0.0,0.0,"Foggy",0.0,0.0,0.0,0,0,20,1,1,"2024-01-01 20:00:00"
799.0,39.95,0.0,0.0,838.95,28.5866,77.223,2.0,10.0,95.0,0.0,0.0,"Foggy",0.0,0.0,0.0,1,0,20,1,1,"2024-01-01 20:00:00"
599.0,25.45,90.0,0.0,534.45,28.5866,77.223,2.0,10.0,95.0,0.0,0.0,"Foggy",120.0,0.0,0.0,0,0,20,1,1,"2024-01-01 20:00:00"
778.0,38.9,0.0,0.0,816.9,28.5866,77.223,11.0,10.0,95.0,0.0,0.0,"Foggy",0.0,0.0,0.0,1,0,20,1,1,"2024-01-01 20:00:00"
838.0,41.9,0.0,0.0,879.9,28.5866,77.223,8.0,9.3,99.0,0.0,3.7,"Foggy",0.0,0.0,0.0,1,0,19,1,1,"2024-01-01 19:00:00"
629.0,31.45,0.0,0.0,660.45,28.5866,77.223,6.0,9.3,99.0,0.0,3.7,"Foggy",0.0,0.0,0.0,1,0,19,1,1,"2024-01-01 19:00:00"
599.0,29.95,0.0,0.0,628.95,28.5866,77.223,14.0,9.3,99.0,0.0,3.7,"Foggy",0.0,0.0,0.0,1,0,19,1,1,"2024-01-01 19:00:00"
809.0,40.45,0.0,0.0,849.45,28.5866,77.223,2.0,9.3,99.0,0.0,3.7,"Foggy",0.0,0.0,0.0,1,0,19,1,1,"2024-01-01 19:00:00"
928.0,46.4,0.0,0.0,974.4,28.5866,77.223,13.0,9.3,99.0,0.0,3.7,"Foggy",0.0,0.0,0.0,1,0,19,1,1,"2024-01-01 19:00:00"
329.0,16.45,0.0,0.0,345.45,28.5866,77.223,6.0,9.3,99.0,0.0,3.7,"Foggy",0.0,0.0,0.0,1,0,19,1,1,"2024-01-01 19:00:00"
599.0,29.95,0.0,0.0,628.95,28.5866,77.223,2.0,9.3,99.0,0.0,3.7,"Foggy",0.0,0.0,0.0,1,0,19,1,1,"2024-01-01 19:00:00"
408.0,20.4,0.0,0.0,428.4,28.5866,77.223,4.0,9.3,99.0,0.0,3.7,"Foggy",0.0,0.0,0.0,1,0,19,1,1,"2024-01-01 19:00:00"
389.0,19.45,0.0,0.0,408.45,28.5866,77.223,4.0,9.3,99.0,0.0,3.7,"Foggy",0.0,0.0,0.0,1,0,19,1,1,"2024-01-01 19:00:00"
858.0,42.9,0.0,0.0,900.9,28.5866,77.223,2.0,9.3,99.0,0.0,3.7,"Foggy",0.0,0.0,0.0,1,0,19,1,1,"2024-01-01 19:00:00"
678.0,33.9,0.0,0.0,711.9,28.5866,77.223,5.0,9.3,99.0,0.0,3.7,"Foggy",0.0,0.0,0.0,1,0,19,1,1,"2024-01-01 19:00:00"
549.0,27.45,0.0,0.0,576.45,28.5866,77.223,2.0,9.3,99.0,0.0,3.7,"Foggy",0.0,0.0,0.0,1,0,19,1,1,"2024-01-01 19:00:00"
1378.0,68.9,0.0,0.0,1446.9,28.5866,77.223,6.0,9.7,97.0,0.0,1.8,"Foggy",0.0,0.0,0.0,1,0,18,1,1,"2024-01-01 18:00:00"
349.0,17.45,0.0,0.0,366.45,28.5866,77.223,2.0,9.7,97.0,0.0,1.8,"Foggy",0.0,0.0,0.0,1,0,18,1,1,"2024-01-01 18:00:00"
2210.0,110.5,0.0,0.0,2320.5,28.5866,77.223,9.0,8.4,100.0,0.0,0.0,"Foggy",0.0,0.0,0.0,1,0,17,1,1,"2024-01-01 17:00:00"
659.0,32.95,0.0,0.0,691.95,28.5866,77.223,3.0,8.4,100.0,0.0,0.0,"Foggy",0.0,0.0,0.0,1,0,17,1,1,"2024-01-01 17:00:00"
838.0,41.9,0.0,0.0,879.9,28.5866,77.223,3.0,8.4,100.0,0.0,0.0,"Foggy",0.0,0.0,0.0,1,0,17,1,1,"2024-01-01 17:00:00"
349.0,17.45,0.0,0.0,366.45,28.5866,77.223,1.0,8.4,100.0,0.0,0.0,"Foggy",0.0,0.0,0.0,1,0,17,1,1,"2024-01-01 17:00:00"
1028.0,51.4,0.0,0.0,1079.4,28.5866,77.223,7.0,10.3,96.0,0.0,1.8,"Foggy",0.0,0.0,0.0,1,0,16,1,1,"2024-01-01 16:00:00"
599.0,29.95,0.0,0.0,628.95,28.5866,77.223,5.0,10.3,96.0,0.0,1.8,"Foggy",0.0,0.0,0.0,1,0,16,1,1,"2024-01-01 16:00:00"
459.0,22.95,0.0,0.0,481.95,28.5866,77.223,6.0,10.7,94.0,0.0,1.8,"Foggy",0.0,0.0,0.0,1,0,15,1,1,"2024-01-01 15:00:00"
319.0,15.95,0.0,0.0,334.95,28.5866,77.223,9.0,10.7,94.0,0.0,1.8,"Foggy",0.0,0.0,0.0,1,0,15,1,1,"2024-01-01 15:00:00"
769.0,38.45,0.0,0.0,807.45,28.5866,77.223,9.0,10.7,94.0,0.0,1.8,"Foggy",0.0,0.0,0.0,1,0,15,1,1,"2024-01-01 15:00:00"
659.0,32.95,0.0,0.0,691.95,28.5866,77.223,10.0,10.7,94.0,0.0,1.8,"Foggy",0.0,0.0,0.0,1,0,15,1,1,"2024-01-01 15:00:00"
659.0,32.95,0.0,0.0,691.95,28.5866,77.223,3.0,10.7,94.0,0.0,1.8,"Foggy",0.0,0.0,0.0,1,0,15,1,1,"2024-01-01 15:00:00"
1158.0,57.9,0.0,0.0,1215.9,28.5866,77.223,4.0,10.2,95.0,0.0,0.0,"Foggy",0.0,0.0,0.0,1,0,14,1,1,"2024-01-01 14:00:00"
479.0,23.95,0.0,0.0,502.95,28.5866,77.223,6.0,10.2,95.0,0.0,0.0,"Foggy",0.0,0.0,0.0,1,0,14,1,1,"2024-01-01 14:00:00"
479.0,23.95,0.0,0.0,502.95,28.5866,77.223,5.0,10.2,95.0,0.0,0.0,"Foggy",0.0,0.0,0.0,1,0,14,1,1,"2024-01-01 14:00:00"
1668.0,63.06,270.0,0.0,1324.26,28.5866,77.223,13.0,13.4,80.0,0.0,5.5,"Foggy",0.0,0.0,300.0,0,0,13,1,1,"2024-01-01 13:00:00"
679.0,16.98,0.0,339.5,356.48,28.5866,77.223,8.0,13.4,80.0,0.0,5.5,"Foggy",0.0,0.0,0.0,0,0,13,1,1,"2024-01-01 13:00:00"
298.0,14.9,0.0,0.0,312.9,28.5866,77.223,2.0,13.4,80.0,0.0,5.5,"Foggy",0.0,0.0,0.0,0,0,13,1,1,"2024-01-01 13:00:00"
407.0,16.65,0.0,74.0,349.65,28.5866,77.223,0.9,13.4,80.0,0.0,5.5,"Foggy",0.0,0.0,0.0,0,0,13,1,1,"2024-01-01 13:00:00"
948.0,41.0,127.98,0.0,861.02,28.5866,77.223,3.0,13.4,80.0,0.0,5.5,"Foggy",0.0,15.0,0.0,0,0,13,1,1,"2024-01-01 13:00:00"
1358.0,33.95,0.0,679.0,712.95,28.5866,77.223,2.0,13.0,84.0,0.0,7.6,"Foggy",0.0,0.0,0.0,0,0,12,1,1,"2024-01-01 12:00:00"
1118.0,48.0,158.0,0.0,1008.0,28.5866,77.223,1.0,10.9,83.0,0.0,5.5,"Foggy",0.0,0.0,200.0,0,0,3,1,1,"2024-01-01 03:00:00"
659.0,32.95,0.0,0.0,691.95,28.5866,77.223,4.0,10.9,83.0,0.0,5.5,"Foggy",0.0,0.0,0.0,0,0,3,1,1,"2024-01-01 03:00:00"
1378.0,53.74,186.03,0.0,1128.58,28.5866,77.223,14.0,10.9,83.0,0.0,5.5,"Foggy",0.0,15.0,0.0,0,0,3,1,1,"2024-01-01 03:00:00"
858.0,37.11,115.83,0.0,779.28,28.5866,77.223,2.0,8.8,92.0,0.0,5.5,"Foggy",0.0,15.0,0.0,0,0,2,1,1,"2024-01-01 02:00:00"
1536.0,76.8,0.0,0.0,1612.8,28.5866,77.223,5.0,8.8,92.0,0.0,5.5,"Foggy",0.0,0.0,0.0,0,0,1,1,1,"2024-01-01 01:00:00"
1548.0,77.4,0.0,0.0,1625.4,28.5866,77.223,8.0,8.8,92.0,0.0,5.5,"Foggy",0.0,0.0,0.0,0,0,1,1,1,"2024-01-01 01:00:00"
1068.0,53.4,0.0,0.0,1121.4,28.5866,77.223,16.0,8.4,94.0,0.0,3.7,"Foggy",0.0,0.0,0.0,0,0,0,1,1,"2024-01-01 00:00:00"
548.0,22.9,90.0,0.0,480.9,28.5866,77.223,4.0,8.4,94.0,0.0,3.7,"Foggy",120.0,0.0,0.0,0,0,0,1,1,"2024-01-01 00:00:00"
1066.0,45.45,157.0,0.0,954.45,28.5866,77.223,9.0,8.4,94.0,0.0,3.7,"Foggy",0.0,0.0,175.0,0,0,0,1,1,"2024-01-01 00:00:00"
609.0,30.45,0.0,0.0,639.45,28.5866,77.223,7.0,9.3,100.0,0.0,1.8,"Foggy",0.0,0.0,0.0,0,0,23,1,10,"2024-01-10 23:00:00"
499.0,24.95,0.0,0.0,523.95,28.5866,77.223,3.0,9.3,100.0,0.0,1.8,"Foggy",0.0,0.0,0.0,0,0,22,1,10,"2024-01-10 22:00:00"
479.0,23.95,0.0,0.0,502.95,28.5866,77.223,7.0,9.3,100.0,0.0,1.8,"Foggy",0.0,0.0,0.0,0,0,22,1,10,"2024-01-10 22:00:00"
1286.0,64.3,0.0,0.0,1350.3,28.5866,77.223,4.0,10.1,100.0,0.0,1.8,"Foggy",0.0,0.0,0.0,0,0,21,1,10,"2024-01-10 21:00:00"
1098.0,47.05,157.0,0.0,988.05,28.5866,77.223,3.0,10.8,100.0,0.0,0.0,"Foggy",0.0,0.0,175.0,0,0,20,1,10,"2024-01-10 20:00:00"
1844.0,92.2,0.0,0.0,1936.2,28.5866,77.223,3.0,10.4,99.0,0.0,1.8,"Foggy",0.0,0.0,0.0,0,0,18,1,10,"2024-01-10 18:00:00"
2617.0,113.19,353.3,0.0,2376.89,28.5866,77.223,7.0,11.3,99.0,0.0,1.8,"Foggy",0.0,15.0,0.0,0,0,16,1,10,"2024-01-10 16:00:00"
269.0,8.95,90.0,0.0,187.95,28.5866,77.223,2.0,10.8,95.0,0.0,0.0,"Foggy",100.0,0.0,0.0,0,0,15,1,10,"2024-01-10 15:00:00"
1026.0,43.45,157.0,0.0,912.45,28.5866,77.223,4.0,10.8,95.0,0.0,0.0,"Foggy",0.0,0.0,175.0,0,0,15,1,10,"2024-01-10 15:00:00"
569.0,14.23,0.0,284.5,298.73,28.5866,77.223,5.0,14.4,91.0,0.0,3.6,"Foggy",0.0,0.0,0.0,0,0,12,1,10,"2024-01-10 12:00:00"
968.0,24.2,0.0,484.0,508.2,28.5866,77.223,3.0,14.4,91.0,0.0,3.6,"Foggy",0.0,0.0,0.0,0,0,12,1,10,"2024-01-10 12:00:00"
1568.0,78.4,0.0,0.0,1646.4,28.5866,77.223,0.9,14.4,91.0,0.0,3.6,"Foggy",0.0,0.0,0.0,0,0,12,1,10,"2024-01-10 12:00:00"
568.0,28.4,0.0,0.0,596.4,28.5866,77.223,11.0,7.6,100.0,0.0,1.8,"Foggy",0.0,0.0,0.0,0,0,1,1,10,"2024-01-10 01:00:00"
1467.0,63.45,198.05,0.0,1332.4,28.5866,77.223,3.0,7.6,100.0,0.0,1.8,"Foggy",0.0,15.0,0.0,0,0,1,1,10,"2024-01-10 01:00:00"
1256.0,62.8,0.0,0.0,1318.8,28.5866,77.223,9.0,7.6,100.0,0.0,1.8,"Foggy",0.0,0.0,0.0,0,0,1,1,10,"2024-01-10 01:00:00"
198.0,5.45,89.1,0.0,114.35,28.5866,77.223,2.0,8.1,100.0,0.0,0.0,"Foggy",100.0,0.0,0.0,0,0,22,1,9,"2024-01-09 22:00:00"
499.0,18.46,90.0,0.0,387.56,28.5866,77.223,8.0,8.1,100.0,0.0,0.0,"Foggy",100.0,0.0,0.0,0,0,22,1,9,"2024-01-09 22:00:00"
1128.0,48.55,157.0,0.0,1019.55,28.5866,77.223,11.0,8.1,100.0,0.0,0.0,"Foggy",0.0,0.0,175.0,0,0,21,1,9,"2024-01-09 21:00:00"
629.0,31.45,0.0,0.0,660.45,28.5866,77.223,6.0,8.7,100.0,0.0,0.0,"Foggy",0.0,0.0,0.0,0,0,20,1,9,"2024-01-09 20:00:00"
609.0,23.41,90.0,0.0,491.51,28.5866,77.223,5.0,8.7,100.0,0.0,0.0,"Foggy",100.0,0.0,0.0,0,0,19,1,9,"2024-01-09 19:00:00"
1188.0,51.38,160.38,0.0,1079.0,28.5866,77.223,15.0,8.7,100.0,0.0,0.0,"Foggy",0.0,15.0,0.0,0,0,19,1,9,"2024-01-09 19:00:00"
349.0,17.45,0.0,0.0,366.45,28.5866,77.223,2.0,8.7,100.0,0.0,0.0,"Foggy",0.0,0.0,0.0,0,0,19,1,9,"2024-01-09 19:00:00"
649.0,16.23,0.0,324.5,340.73,28.5866,77.223,4.0,13.7,93.0,0.0,1.8,"Foggy",0.0,0.0,0.0,0,0,14,1,9,"2024-01-09 14:00:00"
2136.0,98.08,0.0,174.5,2059.58,28.5866,77.223,3.0,13.7,93.0,0.0,1.8,"Foggy",0.0,0.0,0.0,0,0,14,1,9,"2024-01-09 14:00:00"
918.0,22.95,0.0,459.0,481.95,28.5866,77.223,8.0,15.8,87.0,0.0,1.8,"Foggy",0.0,0.0,0.0,0,0,12,1,9,"2024-01-09 12:00:00"
829.0,41.45,0.0,0.0,870.45,28.5866,77.223,5.0,7.2,98.0,0.0,0.0,"Foggy",0.0,0.0,0.0,0,0,21,1,8,"2024-01-08 21:00:00"
1706.0,64.77,270.0,0.0,1360.17,28.5866,77.223,6.0,7.4,97.0,0.0,0.0,"Foggy",0.0,0.0,300.0,0,0,20,1,8,"2024-01-08 20:00:00"
769.0,38.45,0.0,0.0,807.45,28.5866,77.223,4.0,7.4,97.0,0.0,0.0,"Foggy",0.0,0.0,0.0,0,0,20,1,8,"2024-01-08 20:00:00"
1078.0,53.9,0.0,0.0,1131.9,28.5866,77.223,8.0,9.4,100.0,0.0,0.0,"Foggy",0.0,0.0,0.0,0,0,19,1,8,"2024-01-08 19:00:00"
858.0,37.11,115.83,0.0,779.28,28.5866,77.223,8.0,9.4,100.0,0.0,0.0,"Foggy",0.0,15.0,0.0,0,0,19,1,8,"2024-01-08 19:00:00"
1018.0,50.9,0.0,0.0,1068.9,28.5866,77.223,10.0,9.4,100.0,0.0,0.0,"Foggy",0.0,0.0,0.0,0,0,19,1,8,"2024-01-08 19:00:00"
629.0,31.45,0.0,0.0,660.45,28.5866,77.223,6.0,9.4,100.0,0.0,0.0,"Foggy",0.0,0.0,0.0,0,0,19,1,8,"2024-01-08 19:00:00"
1942.0,83.6,270.0,0.0,1755.6,28.5866,77.223,3.0,9.8,100.0,0.0,0.0,"Foggy",0.0,0.0,300.0,0,0,18,1,8,"2024-01-08 18:00:00"
586.0,29.3,0.0,0.0,615.3,28.5866,77.223,5.0,8.8,100.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,17,1,8,"2024-01-08 17:00:00"
1485.0,64.23,200.48,0.0,1348.75,28.5866,77.223,6.0,11.0,100.0,0.0,0.0,"Clear",0.0,15.0,0.0,0,0,15,1,8,"2024-01-08 15:00:00"
1806.0,50.1,0.0,804.0,1052.1,28.5866,77.223,6.0,13.7,85.0,0.0,1.8,"Foggy",0.0,0.0,0.0,0,0,13,1,8,"2024-01-08 13:00:00"
578.0,14.45,0.0,289.0,303.45,28.5866,77.223,2.0,13.7,85.0,0.0,1.8,"Foggy",0.0,0.0,0.0,0,0,13,1,8,"2024-01-08 13:00:00"
1288.0,55.71,173.88,0.0,1169.83,28.5866,77.223,2.0,9.4,100.0,0.0,3.7,"Foggy",0.0,15.0,0.0,0,0,22,1,7,"2024-01-07 22:00:00"
978.0,42.3,132.03,0.0,888.27,28.5866,77.223,7.0,9.4,100.0,0.0,3.7,"Foggy",0.0,15.0,0.0,0,0,22,1,7,"2024-01-07 22:00:00"
568.0,28.4,0.0,0.0,596.4,28.5866,77.223,11.0,9.4,100.0,0.0,3.7,"Foggy",0.0,0.0,0.0,0,0,22,1,7,"2024-01-07 22:00:00"
2245.0,97.1,303.08,0.0,2039.02,28.5866,77.223,5.0,9.4,100.0,0.0,3.7,"Foggy",0.0,15.0,0.0,0,0,21,1,7,"2024-01-07 21:00:00"
1527.0,66.04,206.15,0.0,1386.89,28.5866,77.223,4.0,10.1,98.0,0.0,3.7,"Foggy",0.0,15.0,0.0,0,0,20,1,7,"2024-01-07 20:00:00"
1158.0,50.05,157.0,0.0,1051.05,28.5866,77.223,6.0,10.1,98.0,0.0,3.7,"Foggy",0.0,0.0,175.0,0,0,20,1,7,"2024-01-07 20:00:00"
479.0,23.95,0.0,0.0,502.95,28.5866,77.223,11.0,10.1,98.0,0.0,3.7,"Foggy",0.0,0.0,0.0,0,0,20,1,7,"2024-01-07 20:00:00"
538.0,26.9,0.0,0.0,564.9,28.5866,77.223,11.0,10.1,98.0,0.0,3.7,"Foggy",0.0,0.0,0.0,0,0,20,1,7,"2024-01-07 20:00:00"
1016.0,42.95,157.0,0.0,901.95,28.5866,77.223,6.0,10.1,98.0,0.0,3.7,"Foggy",0.0,0.0,175.0,0,0,19,1,7,"2024-01-07 19:00:00"
789.0,39.45,0.0,0.0,828.45,28.5866,77.223,3.0,10.5,97.0,0.0,1.8,"Foggy",0.0,0.0,0.0,0,0,18,1,7,"2024-01-07 18:00:00"
629.0,31.45,0.0,0.0,660.45,28.5866,77.223,17.0,9.0,100.0,0.0,0.0,"Foggy",0.0,0.0,0.0,0,0,17,1,7,"2024-01-07 17:00:00"
569.0,14.23,0.0,284.5,298.73,28.5866,77.223,8.0,13.9,82.0,0.0,7.4,"Foggy",0.0,0.0,0.0,0,0,12,1,7,"2024-01-07 12:00:00"
119.05,5.95,0.0,0.0,125.0,28.5866,77.223,5.0,11.0,94.0,0.0,11.1,"Foggy",0.0,0.0,0.0,0,0,1,1,7,"2024-01-07 01:00:00"
299.0,10.45,90.0,0.0,219.45,28.5866,77.223,6.0,11.8,95.0,0.0,7.6,"Foggy",100.0,0.0,0.0,0,0,21,1,6,"2024-01-06 21:00:00"
